2.0000000000000000e+01,1.0000000000000001e-05,1.0000000000000000e-10,2.9484248538774640e+00
2.0000000000000000e+01,1.0000000000000001e-05,1.1103363181676367e-10,2.9481709167274306e+00
2.0000000000000000e+01,1.0000000000000001e-05,1.2328467394420683e-10,2.9478678514327670e+00
2.0000000000000000e+01,1.0000000000000001e-05,1.3688745095370819e-10,2.9475065221262979e+00
2.0000000000000000e+01,1.0000000000000001e-05,1.5199110829529332e-10,2.9470761911066701e+00
2.0000000000000000e+01,1.0000000000000001e-05,1.6876124757881454e-10,2.9465642134471350e+00
2.0000000000000000e+01,1.0000000000000001e-05,1.8738174228603868e-10,2.9459557104074459e+00
2.0000000000000000e+01,1.0000000000000001e-05,2.0805675382171715e-10,2.9452333617748683e+00
2.0000000000000000e+01,1.0000000000000001e-05,2.3101297000831581e-10,2.9443769799600830e+00
2.0000000000000000e+01,1.0000000000000001e-05,2.5650209056800404e-10,2.9433628991807610e+00
2.0000000000000000e+01,1.0000000000000001e-05,2.8480358684358048e-10,2.9421637586491927e+00
2.0000000000000000e+01,1.0000000000000001e-05,3.1622776601683795e-10,2.9407478077704980e+00
2.0000000000000000e+01,1.0000000000000001e-05,3.5111917342151276e-10,2.9390783311581874e+00
2.0000000000000000e+01,1.0000000000000001e-05,3.8986037025490799e-10,2.9371130159753878e+00
2.0000000000000000e+01,1.0000000000000001e-05,4.3287612810830617e-10,2.9348033527128656e+00
2.0000000000000000e+01,1.0000000000000001e-05,4.8063808630643888e-10,2.9320937520772321e+00
2.0000000000000000e+01,1.0000000000000001e-05,5.3366992312063020e-10,2.9289208140619301e+00
2.0000000000000000e+01,1.0000000000000001e-05,5.9255309755456867e-10,2.9252125373165860e+00
2.0000000000000000e+01,1.0000000000000001e-05,6.5793322465756823e-10,2.9208875278887398e+00
2.0000000000000000e+01,1.0000000000000001e-05,7.3052715426644486e-10,2.9158540901631387e+00
2.0000000000000000e+01,1.0000000000000001e-05,8.1113083078968891e-10,2.9100095464555924e+00
2.0000000000000000e+01,1.0000000000000001e-05,9.0062802021127950e-10,2.9032395472473524e+00
2.0000000000000000e+01,1.0000000000000001e-05,1.0000000000000001e-09,2.8954174056263171e+00
2.0000000000000000e+01,1.0000000000000001e-05,1.1103363181676368e-09,2.8864037451506879e+00
2.0000000000000000e+01,1.0000000000000001e-05,1.2328467394420635e-09,2.8760463351074854e+00
2.0000000000000000e+01,1.0000000000000001e-05,1.3688745095370821e-09,2.8641801871816455e+00
2.0000000000000000e+01,1.0000000000000001e-05,1.5199110829529331e-09,2.8506280642211315e+00
2.0000000000000000e+01,1.0000000000000001e-05,1.6876124757881452e-09,2.8352014340901297e+00
2.0000000000000000e+01,1.0000000000000001e-05,1.8738174228603870e-09,2.8177019974856128e+00
2.0000000000000000e+01,1.0000000000000001e-05,2.0805675382171716e-09,2.7979238481562705e+00
2.0000000000000000e+01,1.0000000000000001e-05,2.3101297000831582e-09,2.7756564349041648e+00
2.0000000000000000e+01,1.0000000000000001e-05,2.5650209056800509e-09,2.7506881073437999e+00
2.0000000000000000e+01,1.0000000000000001e-05,2.8480358684358048e-09,2.7228107748853816e+00
2.0000000000000000e+01,1.0000000000000001e-05,3.1622776601683795e-09,2.6918254274578000e+00
2.0000000000000000e+01,1.0000000000000001e-05,3.5111917342151273e-09,2.6575481765015829e+00
2.0000000000000000e+01,1.0000000000000001e-05,3.8986037025490796e-09,2.6198177382690919e+00
2.0000000000000000e+01,1.0000000000000001e-05,4.3287612810830612e-09,2.5785027230469146e+00
2.0000000000000000e+01,1.0000000000000001e-05,4.8063808630643888e-09,2.5335102023626712e+00
2.0000000000000000e+01,1.0000000000000001e-05,5.3366992312063020e-09,2.4847937239078153e+00
2.0000000000000000e+01,1.0000000000000001e-05,5.9255309755456863e-09,2.4323610154256436e+00
2.0000000000000000e+01,1.0000000000000001e-05,6.5793322465756821e-09,2.3762832981910091e+00
2.0000000000000000e+01,1.0000000000000001e-05,7.3052715426644486e-09,2.3166900481589683e+00
2.0000000000000000e+01,1.0000000000000001e-05,8.1113083078968895e-09,2.2537927004960019e+00
2.0000000000000000e+01,1.0000000000000001e-05,9.0062802021127943e-09,2.1878642126111045e+00
2.0000000000000000e+01,1.0000000000000001e-05,1.0000000000000000e-08,2.1192461345246452e+00
2.0000000000000000e+01,1.0000000000000001e-05,1.1103363181676366e-08,2.0483390520854341e+00
2.0000000000000000e+01,1.0000000000000001e-05,1.2328467394420660e-08,1.9755915715504899e+00
2.0000000000000000e+01,1.0000000000000001e-05,1.3688745095370820e-08,1.9014852305639296e+00
2.0000000000000000e+01,1.0000000000000001e-05,1.5199110829529330e-08,1.8265169821754776e+00
2.0000000000000000e+01,1.0000000000000001e-05,1.6876124757881487e-08,1.7511793969124305e+00
2.0000000000000000e+01,1.0000000000000001e-05,1.8738174228603867e-08,1.6759404792820862e+00
2.0000000000000000e+01,1.0000000000000001e-05,2.0805675382171717e-08,1.6012242445460982e+00
2.0000000000000000e+01,1.0000000000000001e-05,2.3101297000831579e-08,1.5273939836362707e+00
2.0000000000000000e+01,1.0000000000000001e-05,2.5650209056800456e-08,1.4547378957094748e+00
2.0000000000000000e+01,1.0000000000000001e-05,2.8480358684358049e-08,1.3834594599352545e+00
2.0000000000000000e+01,1.0000000000000001e-05,3.1622776601683792e-08,1.3136720302287874e+00
2.0000000000000000e+01,1.0000000000000001e-05,3.5111917342151277e-08,1.2453978644796733e+00
2.0000000000000000e+01,1.0000000000000001e-05,3.8986037025490720e-08,1.1785728344475705e+00
2.0000000000000000e+01,1.0000000000000001e-05,4.3287612810830612e-08,1.1130554754111415e+00
2.0000000000000000e+01,1.0000000000000001e-05,4.8063808630643886e-08,1.0486414150332917e+00
2.0000000000000000e+01,1.0000000000000001e-05,5.3366992312063125e-08,9.8508244803804057e-01
2.0000000000000000e+01,1.0000000000000001e-05,5.9255309755456866e-08,9.2211044831397604e-01
2.0000000000000000e+01,1.0000000000000001e-05,6.5793322465756818e-08,8.5946481249686513e-01
2.0000000000000000e+01,1.0000000000000001e-05,7.3052715426644484e-08,7.9692312781362007e-01
2.0000000000000000e+01,1.0000000000000001e-05,8.1113083078968726e-08,7.3433343458404776e-01
2.0000000000000000e+01,1.0000000000000001e-05,9.0062802021127953e-08,6.7164611112861483e-01
2.0000000000000000e+01,1.0000000000000001e-05,9.9999999999999995e-08,6.0894300537522850e-01
2.0000000000000000e+01,1.0000000000000001e-05,1.1103363181676367e-07,5.4646033040745579e-01
2.0000000000000000e+01,1.0000000000000001e-05,1.2328467394420659e-07,4.8460151839105947e-01
2.0000000000000000e+01,1.0000000000000001e-05,1.3688745095370819e-07,4.2393590199111675e-01
2.0000000000000000e+01,1.0000000000000001e-05,1.5199110829529331e-07,3.6517912963155530e-01
2.0000000000000000e+01,1.0000000000000001e-05,1.6876124757881486e-07,3.0915337044603480e-01
2.0000000000000000e+01,1.0000000000000001e-05,1.8738174228603868e-07,2.5672675490974439e-01
2.0000000000000000e+01,1.0000000000000001e-05,2.0805675382171714e-07,2.0873583655244687e-01
2.0000000000000000e+01,1.0000000000000001e-05,2.3101297000831580e-07,1.6589873332341676e-01
2.0000000000000000e+01,1.0000000000000001e-05,2.5650209056800458e-07,1.2873074821342781e-01
2.0000000000000000e+01,1.0000000000000001e-05,2.8480358684358049e-07,9.7476779504079403e-02
2.0000000000000000e+01,1.0000000000000001e-05,3.1622776601683792e-07,7.2074731521495072e-02
2.0000000000000000e+01,1.0000000000000001e-05,3.5111917342151277e-07,5.2160102874834573e-02
2.0000000000000000e+01,1.0000000000000001e-05,3.8986037025490720e-07,3.7114148328056311e-02
2.0000000000000000e+01,1.0000000000000001e-05,4.3287612810830616e-07,2.6148007688317265e-02
2.0000000000000000e+01,1.0000000000000001e-05,4.8063808630643893e-07,1.8406183116659890e-02
